# Solve Time (ms): 4.095
k,x0,x1,x2,x3,x4,x5,u0,u1,u2
0,-100.0,1.7075979041533246e-15,0.0,1.6316620788344797e-12,0.1000000000001004,0.0,0.9999999999993847,1.0000000000000384,0.0
1,-99.99999999999805,3.000000000002205,0.0,0.055710000003166095,0.16000000000006068,0.0,1.0000000000002942,0.2421649263111795,0.0
2,-98.32869999992164,7.800000000007386,0.0,0.11538000000403993,0.17085303557857945,0.0,0.9999999999993847,-1.0000000000000064,0.0
3,-94.86729999979555,12.925591067365952,0.0,0.17594830492271746,0.10323795557832809,0.0,1.0000000000002942,-0.9999999999999745,0.0
4,-89.5888508521032,16.022729734715952,0.0,0.23243096102237895,0.031625367453420136,0.0,1.0000000000002942,-1.00000000000001,0.0
5,-82.61592202142761,16.971490758319288,0.0,0.28476200941697916,-0.04371507597400687,0.0,1.0000000000001805,-0.9999999999999958,0.0
6,-74.07306173891587,15.660038479098985,0.0,0.3328799404951161,-0.12250936859556717,0.0,1.00000000000001,-0.17582781849472323,0.0
7,-64.08666352406033,11.98475742123222,0.0,0.3767277657449001,-0.15502911377792708,0.0,0.9999999999999531,0.999999999999998,0.0
8,-52.784830551714066,7.333884007894577,0.0,0.4195168065777687,-0.1198931463170819,0.0,0.06275734246984875,0.9999999999999962,0.0
9,-40.19932635438143,3.737089618382105,0.0,0.40962103142195555,-0.08758125555121467,0.0,-1.0000000000000242,0.9999999999999998,0.0
10,-27.910695411722493,1.109651951845601,0.0,0.3394629619155741,-0.05461624362506494,0.0,-1.0000000000000242,1.0,0.0
11,-17.72680655425596,-0.5288353569064027,0.0,0.27281881510599976,-0.01702079911149612,0.0,-1.0000000000000384,0.5740793121648489,0.0
12,-9.542242101076319,-1.039459330251362,0.0,0.20976499313080701,-0.0005820821786001708,0.0,-1.0000000000000242,0.3294470644233539,0.0
13,-3.249292307153,-1.0569217956093617,0.0,0.14868742554220526,0.0053402521401673154,0.0,-0.9999999999999816,0.22172408058550333,0.0
14,1.211330459112019,-0.8967142314043481,0.0,0.08868603425117398,0.0088303268895118,0.0,-0.9999999999999887,0.11371924440935437,0.0
15,3.8719114866468933,-0.631804424718993,0.0,0.029400749712869607,0.009800203293496132,0.0,-0.9999999999999993,-0.00792912420366378,0.0
16,4.753933978032689,-0.3377983259141106,0.0,-0.029530785708860176,0.007384006360226968,0.0,-0.9999999999999998,-0.106711913397004,0.0
17,3.868010406766854,-0.11627813510730257,0.0,-0.08852573787888125,0.0029303234131915863,0.0,0.8261019320908363,-0.12084866884773986,0.0
18,1.212238270400424,-0.028368432711554915,0.0,-0.03834499427486329,0.0015221019823332912,0.0,0.5278047769209632,-0.06507956527454142,0.0
19,0.06188844215452785,0.017294626758444537,0.0,-0.00644423618112459,0.00014809768800181546,0.0,0.1409662175559821,-0.015733846783091705,0.0
20,-0.1314386432792122,0.02173755739849901,0.0,0.002030250970993084,-0.0003706135310294589,0.0,-0.00292700518333921,0.0036699946405400062,0.0
21,-0.0705311141494197,0.0106191514676152,0.0,0.0018158564986916928,-0.0002844104166825977,0.0,-0.019961359155907986,0.005135352606712379,0.0
22,-0.016055419188669144,0.002086838967137219,0.0,0.0005917230235052874,-9.613578919350617e-05,0.0,-0.009051280024479264,0.00223729988418872,0.0
23,0.0016962715164893516,-0.0007972347086679794,0.0,4.0552824800105595e-05,-9.515156935330311e-07,0.0,-0.0016556065670165945,0.0003432657017754153,0.0
24,0.0029128562604925335,-0.0008257801794739564,0.0,-5.8661645288518095e-05,1.6967939976185157e-05,0.0,0.00040355174211711205,-0.000189516942262258,0.0
25,0.0011530069018369838,-0.00031674198018840006,0.0,-3.301144667629597e-05,9.468592029491826e-06,0.0,0.0004061716026023987,-0.00015683653747121238,0.0
26,0.00016266350154810883,-3.268421930364505e-05,0.0,-7.890660994595297e-06,2.237155261854608e-06,0.0,0.0001384415661115515,-5.1993213680820124e-05,0.0
27,-7.405632828975328e-05,3.443043855199273e-05,0.0,5.811992746987764e-07,-3.616539333513015e-07,0.0,1.2411977466238337e-05,-2.366010547192088e-06,0.0
28,-5.66203500487912e-05,2.358082055145378e-05,0.0,1.2939840289211198e-06,-5.419737183129343e-07,0.0,-1.074069416558254e-05,6.235600147914933e-06,0.0
29,-1.7800829181157633e-05,7.321609002065729e-06,0.0,6.076061574572055e-07,-2.532406553468316e-07,0.0,-2.5983235375725387e-06,1.2941578597189454e-06,0.0
30,4.2735554255856064e-07,-2.7561065833920517e-07,0.0,4.330543516521358e-07,-2.156931901558689e-07,0.0,0.0,0.0,0.0
