# Solve Time (ms): 4.5817499999999995
k,x0,x1,x2,x3,x4,x5,u0,u1,u2
27,-7.337674902369306e-05,3.603840693288306e-05,0.0,4.6668223892648544e-07,-3.579692199394788e-07,0.0,1.5035010786595083e-05,-3.269288598907619e-06,0.0
28,-5.9376281855944504e-05,2.5299330334710824e-05,0.0,1.3371661896374812e-06,-5.849275636437933e-07,0.0,-1.1775310638125886e-05,6.864019271536522e-06,0.0
29,-1.9261296166842096e-05,7.751503425397248e-06,0.0,5.855762550559882e-07,-2.613393758684411e-07,0.0,-7.5707918052155566e-06,4.138567730422868e-06,0.0
30,-1.6940085151638008e-06,-8.867785066361423e-08,0.0,1.1198279278383809e-07,-5.1673344877322573e-08,0.0,-2.099885915823572e-06,1.1515630102218061e-06,0.0
31,1.665475268356986e-06,-1.6388781969923342e-06,0.0,-1.7605280454319046e-08,1.0029571411960952e-08,0.0,-5.0886464127922203e-08,1.873572927484995e-08,0.0
32,1.1373168547333887e-06,-1.3379910546408064e-06,0.0,-1.9815146331820786e-08,1.2315663678367756e-08,0.0,2.1787700168317685e-07,-1.2181680666079576e-07,0.0
33,5.428624647834584e-07,-9.68521144294636e-07,0.0,-5.805838622465593e-09,6.314454936702097e-09,0.0,8.484338579598277e-08,-3.5747742226578674e-08,0.0
34,3.6868730611293667e-07,-7.7908749619615e-07,0.0,-2.393637264593772e-10,4.552775752355217e-09,0.0,-8.943736452527548e-09,1.592027725766653e-08,0.0
35,3.615063943215577e-07,-6.425042236261588e-07,0.0,-4.353546663755989e-10,5.5237903939518114e-09,0.0,-3.078249755284016e-08,1.6182311305092416e-08,0.0
36,3.484457543317391e-07,-4.767905118067689e-07,0.0,-1.8783663072955862e-09,6.5234624804066515e-09,0.0,-2.2334405290801998e-08,-2.5593370680390918e-09,0.0
37,2.920947651134855e-07,-2.810866373926619e-07,0.0,-2.749936358494636e-09,6.493874432718797e-09,0.0,-9.152209946288545e-09,-1.95465898329429e-08,0.0
38,2.0959667435857234e-07,-8.627040440860876e-08,0.0,-2.8386641228912055e-09,5.50257484244089e-09,0.0,6.717323598132327e-10,-2.8514675960849112e-08,0.0
39,1.244367506712836e-07,7.880684086724379e-08,0.0,-2.41236516394786e-09,3.979046116858411e-09,0.0,6.17950319959133e-09,-3.00230734876579e-08,0.0
40,5.2065795752018524e-08,1.9817822437539416e-07,0.0,-1.7654267661764336e-09,2.336877808303132e-09,0.0,8.30945132832573e-09,-2.6560915058243006e-08,0.0
41,-8.970072342060074e-10,2.6828455862640133e-07,0.0,-1.106955786017393e-09,8.597410712003956e-10,0.0,8.285023898105032e-09,-2.0618585427714307e-08,0.0
42,-3.410568081564126e-08,2.940767907636996e-07,0.0,-5.532091255499672e-10,-3.043149728012484e-10,0.0,7.170589381970324e-09,-1.410616143186507e-08,0.0
43,-5.070195458296023e-08,2.8494734158028947e-07,0.0,-1.4677265949652707e-10,-1.1141728566619846e-09,0.0,5.71626210687735e-09,-8.257262386913599e-09,0.0
44,-5.510513436854711e-08,2.515221558804307e-07,0.0,1.1714621551033414e-10,-1.5999216045844462e-09,0.0,4.3376577831520116e-09,-3.714313261826689e-09,0.0
45,-5.15907479037921e-08,2.0352450774236218e-07,0.0,2.658099074559436e-10,-1.830512050734133e-09,0.0,3.186527396333515e-09,-6.861611326454791e-10,0.0
46,-4.3616450680543026e-08,1.486091462193733e-07,0.0,3.3056952343437574e-10,-1.889225172769551e-09,0.0,2.250431621359893e-09,8.639016037136501e-10,0.0
47,-3.369936497783413e-08,9.193239103501819e-08,0.0,3.361567278287245e-10,-1.8592086652362878e-09,0.0,1.432485105359661e-09,1.0579903776576115e-09,0.0
48,-2.3614663143209043e-08,3.615613107647359e-08,0.0,2.9572820139466355e-10,-1.8179155867087712e-09,0.0,6.367348272071624e-10,2.521260078954268e-10,0.0
49,-1.4742817101536504e-08,-1.838133652632956e-08,0.0,2.1137822548647746e-10,-1.8223060875721507e-09,0.0,4.677222071965018e-11,1.4119805296931028e-10,0.0
50,-8.401470337058594e-09,-7.305051915505432e-08,0.0,9.230686424321443e-11,-1.8277851671094016e-09,0.0,0.0,0.0,0.0
