# Solve Time (ms): 0.83475
k,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3
23,-3.565560152911194e-18,-7.65546948928063e-18,0.9999996372189939,-2.0762932253046794e-17,4.556017958782898e-17,0.0025635634963318376,1.5737857600763168e-17,1.9754363250103572e-17,-2.8859355207551787e-05,2.873875070133594e-17,-6.34706622054413e-17,-0.0036281037567720263,0.0004752123311554366,0.000531273230641857,0.0004752123311554231,0.0005312732306418432
24,-3.0471278259780435e-18,-6.652976478462701e-18,0.9999984775972817,-1.804067494472669e-17,3.955982116280555e-17,0.0022249974120561494,-4.6292737836489e-18,3.216765623294486e-19,5.35271463843394e-06,2.5245526558522987e-17,-5.565572465185334e-17,-0.0031480979335893264,0.00042768451763740154,0.0004459271511622248,0.0004276845176374105,0.00044592715116223506
25,-2.78828009605464e-18,-5.971669430630674e-18,0.9999995893686369,-1.566282378044292e-17,3.431347376882823e-17,0.0019312304282780388,1.0026073389482894e-17,1.3207154378607511e-17,1.6496274638039293e-05,2.188829541045463e-17,-4.847983213484296e-17,-0.002731477245218002,0.00038023553023427503,0.00037809207115178055,0.00038023553023426457,0.00037809207115177204
26,-2.4058355729454764e-18,-5.3925536740881284e-18,1.0000011955435826,-1.3597295271131487e-17,2.974114236665213e-17,0.0016763476738183376,-1.8340094262589967e-18,-2.096559058858857e-18,1.5201532012796555e-05,1.9111323511171066e-17,-4.231356512513757e-17,-0.002369853230041965,0.00033393579498789246,0.0003243762775375055,0.00033393579498790075,0.0003243762775375124
27,-2.0857732266968263e-18,-4.993054401944441e-18,1.0000024460970602,-1.1802389076818648e-17,2.5770703076423684e-17,0.0014552172129812285,8.250251645329917e-18,1.0232132056658147e-17,9.377834567134001e-06,1.6523428829830197e-17,-3.648746114632597e-17,-0.0020559447867691144,0.0002905201809097747,0.0002810310762379004,0.0002905201809097701,0.00028103107623789306
28,-1.788597216008859e-18,-4.300153495891433e-18,1.000003115035942,-1.0243324930310735e-17,2.2351061634216502e-17,0.0012633867094974784,-2.785655878529969e-18,3.537401658312563e-18,3.5908703866295942e-06,1.4461879626585772e-17,-3.145806951816896e-17,-0.00178343156121519,0.000251296173146857,0.00024500206341491316,0.0002512961731468621,0.0002450020634149192
29,-1.617869649231503e-18,-3.599008126719358e-18,1.0000033003633915,-8.884741635389477e-18,1.9407387343878214e-17,0.0010969937750847,5.797029617414682e-18,1.1117553132668964e-17,-2.533444352972269e-07,1.2516555373156708e-17,-2.7055818894499458e-17,-0.0015468266798067001,0.00021688546650407473,0.00021415235085672562,0.00021688546650406793,0.00021415235085672026
30,-1.4179443671096706e-18,-2.98522125950545e-18,1.0000032070086686,-7.70690353914731e-18,1.6862596947901242e-17,0.0009526881975918163,-1.9754486505718324e-18,9.225681327543748e-19,-1.9308284524090645e-06,1.0907546507949896e-17,-2.351557865290094e-17,-0.0013413662672735948,0.00018730214172367598,0.0001871538752196256,0.00018730214172368,0.00018715387521963043
31,-1.2652968614910246e-18,-2.5998118685044365e-18,1.0000030217344293,-6.687239916990604e-18,1.465193197510519e-17,0.0008275644827688408,4.974299684197841e-18,6.80809252625977e-18,-2.0359651719557908e-06,9.364178384005478e-18,-2.0373447054310904e-17,-0.0011629135237597016,0.00016214153555127242,0.00016327206595372426,0.00016214153555126767,0.00016327206595372003
32,-1.077430149398e-18,-2.261080971372495e-18,1.0000028620409815,-5.808182695628819e-18,1.2732745168983726e-17,0.0007191033512901127,-9.618892079109977e-19,-3.658927231647403e-20,-1.3643059446899418e-06,8.131734235340855e-18,-1.774726428418807e-17,-0.0010078754296236208,0.0001407845580343117,0.00014213858571698662,0.00014078455803431542,0.0001421385857169899
33,-9.414892117406207e-19,-2.0019310644180953e-18,1.000002773633031,-5.04835853526386e-18,1.1066835455156745e-17,0.0006251210129295581,3.905575009670921e-18,5.54097258001289e-18,-5.585267668104466e-07,6.977338275557623e-18,-1.534042380514236e-17,-0.0008731304004250822,0.0001225707438600994,0.00012355839447307276,0.00012257074386009566,0.0001235583944730695
34,-7.87013709271862e-19,-1.7172923500126856e-18,1.0000027521671286,-4.39317779378979e-18,9.623657473363631e-18,0.0005437251963633863,-7.930711368457872e-19,4.3876591556728775e-20,2.2456813156850604e-08,6.0677303076961056e-18,-1.3335989479541045e-17,-0.0007559654350807139,0.00010691483930606967,0.00010737593518246658,0.00010691483930607212,0.0001073759351824691
35,-6.842801672669415e-19,-1.5364435496706574e-18,1.00000277049906,-3.82547603089472e-18,8.372372938091168e-18,0.00047327704910242593,3.020781052203317e-18,3.5946817273988984e-18,2.816935410798297e-07,5.225190943091382e-18,-1.1513191539140613e-17,-0.0006540214913586428,9.336035837348337e-05,9.340666047268092e-05,9.33603583734812e-05,9.340666047267824e-05
36,-5.782702115861168e-19,-1.3337736243295649e-18,1.0000028000681493,-3.3340919669209687e-18,7.291612963766613e-18,0.0004123581402663826,-8.928013952315513e-19,3.2486839885857122e-19,2.8799188636852226e-07,4.561549992941401e-18,-9.963193709471723e-18,-0.000565245988591235,8.15808058485431e-05,8.142290200087644e-05,8.158080584854496e-05,8.142290200087817e-05
37,-5.392892632569358e-19,-1.1622827772121158e-18,1.0000028222117567,-2.907247265268438e-18,6.3588595491638044e-18,0.0003597419016796661,1.6359303160772106e-18,2.966985754653195e-18,1.7035242985238374e-07,3.924618019054373e-18,-8.571358249698108e-18,-0.00048785148105149944,7.134973038666163e-05,7.117265935350573e-05,7.13497303866596e-05,7.117265935350447e-05
38,-4.675660179243382e-19,-1.0116940672559464e-18,1.0000028304102455,-2.5402391538952093e-18,5.555032943817706e-18,0.0003143689321586005,-2.1041958727920267e-19,1.3339269266938871e-20,4.211720708600945e-08,3.388031405238586e-18,-7.40429171842089e-18,-0.00042027966973928223,6.250177068952514e-05,6.240892059984012e-05,6.250177068952665e-05,6.240892059984137e-05
39,-3.98861380892701e-19,-9.004477593262807e-19,1.0000028270193224,-2.224931514178915e-18,4.863400221557361e-18,0.0002753256676697482,1.5916232753678495e-18,2.2572918854190393e-18,-3.3248398566862654e-08,2.894801831774043e-18,-6.33970799462007e-18,-0.00036117002786115876,5.49005231152976e-05,5.491349207864837e-05,5.4900523115296095e-05,5.4913492078646853e-05
40,-3.4913371202964704e-19,-7.841899883664598e-19,1.0000028182751368,-1.9541633260614005e-18,4.2708223141824204e-18,0.00024182598783344954,-5.87800398130634e-19,8.727000744418865e-20,-4.22470792807622e-08,2.503423215274683e-18,-5.439627129104648e-18,-0.00030933240822299485,4.8420020692823845e-05,4.850838016759302e-05,4.8420020692825e-05,4.850838016759409e-05
41,-3.2807755072473122e-19,-6.926121796670073e-19,1.000002810193464,-1.722041118123644e-18,3.764699563248928e-18,0.00021319538838921587,9.442977634618728e-19,1.7181324634454121e-18,-3.2035386881844933e-09,2.1232521866379316e-18,-4.6164513854303255e-18,-0.000263723080967311,4.293904380136996e-05,4.3055360913228184e-05,4.2939043801368724e-05,4.305536091322741e-05
42,-2.884584463447664e-19,-6.112413122771396e-19,1.0000028064407598,-1.5254056995797232e-18,3.3350220561456928e-18,0.00018885740091959932,-1.9539337976220936e-19,-5.636224245713497e-20,5.509209191563939e-08,1.7992002945268408e-18,-3.924961633813902e-18,-0.00022342371919949826,3.8343457947825225e-05,3.844841877603518e-05,3.834345794782614e-05,3.8448418776036e-05
43,-2.4771032683422353e-19,-5.483838556828466e-19,1.0000028080407828,-1.359955891576294e-18,2.971886216943925e-18,0.00016832198638640035,1.0031085751067892e-18,1.179041921986876e-18,1.0870775408581515e-07,1.5000589714568308e-18,-3.2916232658013066e-18,-0.00018762290943781217,3.4531227340829916e-05,3.460429965833279e-05,3.4531227340829e-05,3.4604299658331795e-05
44,-2.1961769647392667e-19,-4.969703154627914e-19,1.0000028141771395,-1.2215756965537242e-18,2.6683310432297734e-18,0.00015117566876043999,-4.574334467231532e-19,-1.4457084596313255e-19,1.4507726441369706e-07,1.261371406601539e-18,-2.742542566978119e-18,-0.0001555998150597562,3.141635772015192e-05,3.14548196698978e-05,3.141635772015259e-05,3.145481966989855e-05
45,-2.1131895972071663e-19,-4.615602988281421e-19,1.0000028232968767,-1.1070152125861296e-18,2.4183179185770277e-18,0.00013707320969046094,6.336732910848845e-19,8.485903184876152e-19,1.6241476087561408e-07,1.0219212067804484e-18,-2.2270922441065995e-18,-0.00012670967092616087,2.8930172555651905e-05,2.8942279419883205e-05,2.8930172555651157e-05,2.894227941988244e-05
46,-2.034635062826486e-19,-4.30316169411898e-19,1.000002833980636,-1.014980636865082e-18,2.217403489515358e-18,0.00012573065186867138,-4.535573413254839e-19,-2.560433615991571e-19,1.6555460442270708e-07,8.135210150132625e-19,-1.767164609118079e-18,-0.00010037089602405404,2.7019274399737565e-05,2.7016779615135646e-05,2.701927439973827e-05,2.7016779615136415e-05
47,-1.9378334921929897e-19,-4.049969799454614e-19,1.0000028453789314,-9.44155374555927e-19,2.0617603684779942e-18,0.00011691954062758153,6.877806003123732e-19,7.363572163457301e-19,1.6139698820085844e-07,5.986799484016988e-19,-1.3269355658946074e-18,-7.60543948642088e-05,2.563156457526735e-05,2.562454999507011e-05,2.5631564575266816e-05,2.5624549995069637e-05
48,-1.6016395238284475e-19,-3.6784275145806865e-19,1.0000028572628812,-8.931864638314008e-19,1.948102719169249e-18,0.00011046166297437924,9.681695961698818e-21,-4.039470687795806e-20,1.557613125052942e-07,4.2290148775030234e-19,-9.364678813469706e-19,-5.3283833115505245e-05,2.458556899717079e-05,2.458018597745292e-05,2.4585568997170543e-05,2.4580185977452763e-05
49,-1.707686359611065e-19,-3.8962010633200576e-19,1.0000028698461105,-8.589648157368604e-19,1.8728009896910036e-18,0.0001062182803623461,-2.179025666215603e-19,-3.697920071338254e-19,1.5201500511290983e-07,2.5736979436974586e-19,-5.56024529765049e-19,-3.1744814579941754e-05,2.2173697527659685e-05,2.2171910338122773e-05,2.2173697527659655e-05,2.217191033812261e-05
50,-2.044254982195523e-19,-4.288183700603353e-19,1.000002883525211,-8.421364401941553e-19,1.8369750294396317e-18,0.00010400935171499374,-4.563396393238216e-19,-4.1610898350489125e-19,1.509254286579987e-07,7.262645690214853e-20,-1.4953051838557e-19,-1.25687060992908e-05,0.0,0.0,0.0,0.0
