# Solve Time (ms): 5.244166
k,x0,x1,x2,x3,x4,x5,u0,u1,u2
0,-100.00000000015952,-8.692082079606848e-11,7.178732479730602e-26,-1.0246088031661785e-08,0.09999999838255394,2.5827840226336697e-25,1.0000002009033662,0.9999995710110099,-9.306917006658701e-21
1,-100.00000031627636,2.9999999487820737,9.975017533654981e-24,0.05570999208519763,0.15999997254021447,-5.580665716437222e-22,1.000000197815975,0.24215414868366086,8.987415673971515e-21
2,-98.32870056644028,7.799999122511905,-1.6729872377386787e-20,0.1153799934824695,0.17085236196702597,-1.8900948247765718e-23,1.0000001929719162,-0.9999985279580887,2.5413438675939353e-20
3,-94.86730077596728,12.925569979173002,-1.729642608602344e-20,0.17594825796994823,0.10323737138096811,1.5063979608306484e-21,1.000000184807628,-0.9999986315325862,6.906663146732092e-20
4,-89.58885304686119,16.022691124332155,2.7895269596980127e-20,0.23243087985972272,0.0316248692779705,5.650932689524876e-21,1.0000001705336992,-0.9999977859935698,-1.1074976739314018e-19
5,-82.61592666436178,16.971437207996903,1.974233998818833e-19,0.2847618997997804,-0.04371543518510519,-9.951681739530542e-22,1.0000001428963774,-0.9999937500174954,-2.5991239064922526e-19
6,-74.07306968675212,15.659974160023255,1.6756926619434797e-19,0.3328798109786975,-0.12250934511565083,-1.6597252370111553e-20,1.0000000773487032,-0.17572049345048968,1.9659788125122767e-19
7,-64.08667537684035,11.984693816924665,-3.3034780111755917e-19,0.3767276388006238,-0.15502264241743807,-4.807674908677984e-21,0.9999998373499354,0.999977625424939,2.284009400374398e-19
8,-52.784846235622815,7.3340145575168565,-4.745767920270328e-19,0.4195170946460131,-0.11988801017890269,8.908062750194364e-21,0.06256470919712062,0.9999804110845183,-9.462164243367801e-20
9,-40.19933341229538,3.737374263188613,-2.0733773794061226e-19,0.40961009884365635,-0.0875773157450606,3.247907613170421e-21,-0.9999995184550788,0.999965590267174,1.4251708983302832e-20
10,-27.911030464753413,1.1100547939832184,-1.0990162466434692e-19,0.3394523187958507,-0.054613649171379806,4.11053899129842e-21,-0.999999698911415,0.9997835419955504,-9.063672802182268e-20
11,-17.727460918278656,-0.5283546885032723,1.3413260891539714e-20,0.2728083273381145,-0.01703049160574263,-1.3235711223478962e-21,-0.999999674556327,0.5741640065987448,4.747660505273473e-21
12,-9.543211114160131,-1.039269453964463,-2.6294073774630126e-20,0.2097538176633879,-0.0005860016134942834,-1.0390794039317394e-21,-0.9999995255828131,0.3294499557327391,8.916307626202871e-20
13,-3.2505965969699484,-1.0568495141930694,-5.746689504985665e-20,0.14867591905190305,0.005337243576084424,4.3118127856107505e-21,-0.9999991595293267,0.22168278920306386,-1.026281005152573e-19
14,1.2096809676119729,-0.8967322137759032,7.188681865446473e-20,0.08867424285281326,0.008825600267824805,-1.843580896671187e-21,-0.9999981645224107,0.11368112063714676,-5.9166916296871575e-21
15,3.869908253929285,-0.6319642103869622,1.6579535052793606e-20,0.029388582067867416,0.009793967492248645,-2.2009971255012726e-21,-0.9999939695306198,-0.007892263901629283,8.015111690466086e-20
16,4.7515657261512665,-0.33814518922011033,-4.944998198198124e-20,-0.029543216822439145,0.007380785245762982,2.607632525299585e-21,-0.996353075103813,-0.10646271061522823,-9.894838175822523e-20
17,3.865269242571237,-0.11672163403621061,2.878040161429118e-20,-0.08831982122224784,0.0029428749114183395,-3.3274217175897547e-21,0.8223182652107105,-0.12088642361539619,9.404841519537307e-20
18,1.2156746390324933,-0.02843538683985906,-7.104098716008377e-20,-0.03836556760765644,0.001518797688993523,2.314395966320614e-21,0.527060958623871,-0.06500320643567606,-5.91889757641559e-21
19,0.0647076211779762,0.017128543565486036,-1.6082016035986932e-21,-0.006509283123197362,0.0001507328221849783,1.9617312993609095e-21,0.14158541179453007,-0.015807725645068448,-4.543379078247537e-20
20,-0.13057087604441064,0.0216505287203062,5.724446025173855e-20,0.0020028362520561347,-0.00036811798831258005,-7.644039657036449e-22,-0.0025457735767845146,0.003610205746756174,-3.810454121346608e-20
21,-0.07048579209249431,0.010606989522442885,3.431271271027191e-20,0.0018115748076370896,-0.0002836928246101131,-3.0529499658987513e-21,-0.019865981971447202,0.005116705960843293,6.171585328470758e-20
