# Solve Time (ms): 44.711291
k,x0,x1,x2,x3,x4,x5,u0,u1,u2
0,-99.99999997059736,-5.938445529274846e-09,0.0,2.086430831428605e-07,0.10000000998934559,0.0,1.0000003216859936,1.0000000073199709,0.0
1,-99.99999284676117,3.0000001155926403,0.0,0.055710408508202275,0.16000000075176138,0.0,1.00000027099568,0.2421593328515829,0.0
2,-98.32867974664856,7.799999959916523,0.0,0.11538057714967563,0.17085267383302602,0.0,1.0000002216038524,-1.000000003800303,0.0
3,-94.86726161329264,12.925579996705595,0.0,0.17594899762544547,0.10323755338782674,0.0,1.0000001742812106,-1.0000000050617937,0.0
4,-89.58879090156337,16.022706427752023,0.0,0.23243173928221936,0.03162491641005419,0.0,1.0000001299032113,-1.0000000043554242,0.0
5,-82.61583798844973,16.971453765494243,0.0,0.28476284487808895,-0.043715581079649284,0.0,1.000000089407717,-1.0000000025021565,0.0
6,-74.0729519701415,15.659986203987241,0.0,0.33288080713522156,-0.12250993039105239,0.0,1.000000053753879,-0.1758080946615645,0.0
7,-64.08652716256397,11.984688199091256,0.0,0.37672864054671457,-0.1550285495945569,0.0,1.0000000238826192,1.0000000006971486,0.0
8,-52.78466744775335,7.333831665699717,0.0,0.41951774825467647,-0.11989263943893388,0.0,0.06272334584061412,1.0000000012119576,0.0
9,-40.19913461395388,3.7370524729780543,0.0,0.4096199849530553,-0.08758081007324324,0.0,-1.0000000144296075,1.0000000011983439,0.0
10,-27.9105348103236,1.1096281867777449,0.0,0.3394619567932912,-0.054615728338075833,0.0,-1.000000023113522,1.0000000007759104,0.0
11,-17.726675960712317,-0.5288436310179562,0.0,0.272817847169188,-0.017020217005954037,0.0,-1.0000000265296527,0.5740690049069627,0.0
12,-9.542140488220682,-1.0394501031534442,0.0,0.20976406140630358,-0.000582054492597275,0.0,-1.0000000258493513,0.3294453376625974,0.0
13,-3.2492186571124395,-1.0569117062276232,0.0,0.14868649070352857,0.005340237736503479,0.0,-1.0000000222027425,0.22172324739186514,0.0
14,1.2113760034533907,-0.896704549365283,0.0,0.08868509273342834,0.008830324204284187,0.0,-1.0000000167294307,0.11371764111647746,0.0
15,3.8719286944927904,-0.6317948051281235,0.0,0.029399802618061216,0.009800166571431118,0.0,-1.0000000105794364,-0.007931128803787652,0.0
16,4.7539226708047755,-0.3377897964928644,0.0,-0.029531739904663304,0.007383911896117272,0.0,-1.00000000491251,-0.10671339366909145,0.0
17,3.8679703794743645,-0.11627243398361214,0.0,-0.08852670258271896,0.0029302031286591534,0.0,0.8261413097311082,-0.12084835918038435,0.0
18,1.212169235378344,-0.028366338419360596,0.0,-0.038343609122894425,0.0015220639443264809,0.0,0.5277949770078306,-0.06507794108994915,0.0
19,0.06186094254454545,0.017295580174327793,0.0,-0.006443448926766501,0.00014806566021941477,0.0,0.14095633964162754,-0.015732616217763725,0.0
20,-0.13144252550100133,0.021737549588861486,0.0,0.0020304405685899612,-0.00037062369945751626,0.0,-0.0029303906465367882,0.0036704299770837314,0.0
21,-0.07052930601748798,0.010618838218271656,0.0,0.0018158419180207702,-0.00028440698394279705,0.0,-0.01996165857298987,0.005135361091123501,0.0
22,-0.016054047293977088,0.002086628528443,0.0,0.0005916909051026223,-9.613088517083122e-05,0.0,-0.009050978728607405,0.0022372216434598325,0.0
23,0.001696680099138727,-0.0007972980536250585,0.0,4.053925330040027e-05,-9.49185281273119e-07,0.0,-0.0016554263577645589,0.0003432212558521889,0.0
24,0.0029128576558412915,-0.0008257735952707866,0.0,-5.866420828468917e-05,1.6968499945413902e-05,0.0,0.00040361699705564793,-0.00018953291049794298,0.0
25,0.0011529313557240542,-0.00031671858254551005,0.0,-3.301005786353537e-05,9.468363210604169e-06,0.0,0.000406259527974714,-0.0001568681173323509,0.0
26,0.00016262960100896538,-3.266768120762447e-05,0.0,-7.884019962001359e-06,2.234939969471206e-06,0.0,0.0001386134695739772,-5.207691208444578e-05,0.0
27,-7.389099997321496e-05,3.4380518184218136e-05,0.0,5.980047044893539e-07,-3.693294731908607e-07,0.0,1.2379429927147893e-05,-2.4017546203945155e-06,0.0
28,-5.5950857382268967e-05,2.3300633331589098e-05,0.0,1.3083480641214881e-06,-5.529030760810664e-07,0.0,-1.2146532402065524e-05,6.840832197199828e-06,0.0
29,-1.6700414496696595e-05,6.713540654144442e-06,0.0,5.369714752294052e-07,-2.2880411882216564e-07,0.0,-7.294265011317722e-06,3.873255563617479e-06,0.0
30,-5.912699767956856e-07,-1.5058301285009895e-07,0.0,8.239582560413888e-08,-3.1848901215741165e-08,0.0,-1.8503871684125206e-06,9.35605546207505e-07,0.0
31,1.8806047901667025e-06,-1.1060500408611734e-06,0.0,-3.07938230587389e-08,1.8849308017753613e-08,0.0,7.187120131054106e-08,-1.0760452441213206e-07,0.0
32,9.56790063863083e-07,-5.405707802980787e-07,0.0,-2.5032699367924384e-08,1.4425429183429691e-08,0.0,2.7057530310491153e-07,-1.9355598847918528e-07,0.0
33,2.0580906679636753e-07,-1.0780789586759175e-07,0.0,-7.74190845954853e-09,4.464228046068471e-09,0.0,1.1698910192993115e-07,-8.129327138727137e-08,0.0
34,-2.6448190048406527e-08,2.6118947031749402e-08,0.0,-4.055106307603492e-10,9.759768174091497e-11,0.0,2.0032760256963013e-08,-1.226551862493408e-08,0.0
35,-3.861350834584509e-08,2.9046876919773078e-08,0.0,8.000162545623762e-10,-6.115697558505918e-10,0.0,-5.525690404047372e-09,5.7392129604118425e-09,0.0
36,-1.4613020026586008e-08,1.0699783736454308e-08,0.0,4.239062227614365e-10,-3.200180560963884e-10,0.0,-5.096167791972316e-09,4.630916346988554e-09,0.0
37,-1.8958331055334208e-09,1.0992418821983308e-09,0.0,9.542360518202136e-11,-7.014088533280636e-11,0.0,-1.665462754650288e-09,1.4674841156659805e-09,0.0
38,9.66875074118422e-10,-1.00498468919003e-09,0.0,-9.339915910180335e-12,1.1610204722398083e-11,0.0,-1.3125978043322276e-10,6.081758274102404e-11,0.0
39,6.866775779273673e-10,-6.566785283327446e-10,0.0,-1.63439370041121e-11,1.587569456738715e-11,0.0,1.4733126084109656e-10,-1.7965531395122713e-10,0.0
40,1.9635945600326008e-10,-1.8040768015212834e-10,0.0,-6.381486398551681e-12,6.175075633383158e-12,0.0,8.41799314013351e-11,-9.704676997936001e-11,0.0
41,4.914860955706294e-12,4.84459161369795e-12,0.0,-9.017519529422149e-13,7.734475053315099e-13,0.0,2.047680339899892e-11,-2.219506134439418e-11,0.0
42,-2.2137697586075987e-11,2.804801654260354e-11,0.0,3.784390354817567e-13,-4.98740570637097e-13,0.0,-9.623796087766096e-13,2.821890743953482e-12,0.0
43,-1.0784526115890077e-11,1.3085798916373139e-11,0.0,2.853685924793755e-13,-3.5440410973896304e-13,0.0,-2.944002329552198e-12,4.5017937580408496e-12,0.0
44,-2.22346816065348e-12,2.453675407860928e-12,0.0,8.416334696937826e-14,-1.0313081156496346e-13,0.0,-1.2262667949431498e-12,1.802474471565677e-12,0.0
45,3.014322814896807e-13,-6.402489735345008e-13,0.0,3.5385694196331745e-15,-5.371232297864739e-16,0.0,-2.0263596601357125e-13,2.495999158557753e-13,0.0
46,4.0758935708429956e-13,-6.563626568411313e-13,0.0,-8.622213024294573e-15,1.4205326627945482e-14,0.0,5.516475793634081e-14,-1.2999123534696053e-13,0.0
47,1.4892295913915773e-13,-2.302028465315506e-13,0.0,-4.330389584080458e-15,6.97491867269278e-15,0.0,4.967420999514012e-14,-9.919313138876823e-14,0.0
48,1.9011269176451626e-14,-2.0955282656104208e-14,0.0,-8.733746362967785e-16,1.3091364851260486e-15,0.0,1.6533759566688778e-14,-3.1887718235782583e-14,0.0
49,-7.189970130647886e-15,1.8318812059351743e-14,0.0,2.071242835943286e-16,-5.464839049021456e-16,0.0,-7.512063248520759e-16,2.471268722537422e-15,0.0
50,-9.762413531598928e-16,1.9242943347672517e-15,0.0,1.2520101638909874e-16,-4.1187805234839573e-16,0.0,0.0,0.0,0.0
