# Solve Time (ms): 1.239457
k,x0,x1,x2,x3,x4,x5,u0,u1,u2
0,-100.00000000000047,8.224993916476877e-14,0.0,-3.367265757719096e-12,0.0999999999998139,0.0,0.9999998737642968,0.9999845364967063,0.0
1,-100.00000000011569,2.9999999999969678,0.0,0.05570999241958308,0.15999907218976073,0.0,0.999999853033483,0.23737650422967915,0.0
2,-98.3287002275421,7.799972165692291,0.0,0.11537992236367489,0.17056480294384746,0.0,0.9999997367184109,-0.999946298542918,0.0
3,-94.8673025566453,12.916916254010301,0.0,0.17592918810431968,0.10295295015531193,0.0,0.999999531214028,-0.9999392721338366,0.0
4,-89.58942691352854,16.00550475867223,0.0,0.23239300543745298,0.03134526741245409,0.0,0.999999034584446,-0.9998919691185885,0.0
5,-82.61763675041692,16.945862781048287,0.0,0.2847054465697229,-0.04398618909348256,0.0,0.999998205228051,-0.9996950032411002,0.0
6,-74.07647335333604,15.626277108245953,0.0,0.3328051897603454,-0.12275844876152074,0.0,0.9999967451706816,-0.17396732169283155,0.0
7,-64.09231766053509,11.943523645401958,0.0,0.37663600890369314,-0.15516163058726865,0.0,0.9999921598140097,0.9958564363754361,0.0
8,-52.79323739343196,7.288674727784763,0.0,0.41941521748034416,-0.12026822099239737,0.0,-0.11094306468746763,0.994858907749562,0.0
9,-40.210780869027296,3.6806280980130968,0.0,0.3990717474614441,-0.08825809088114532,0.0,-0.9999840443019791,0.9872048387162167,0.0
10,-28.238628445187288,1.0328853715785329,0.0,0.32886871676863344,-0.05536453589064637,0.0,-0.9999876970370493,0.9398134506878203,0.0
11,-18.37256694212973,-0.628050705141338,0.0,0.2621402089400952,-0.02068106415611931,0.0,-0.9999867683887453,0.5978538349260171,0.0
12,-10.508360673926896,-1.2484826298254286,0.0,0.19877528006261727,-0.0021110878506094793,0.0,-0.9999815369980414,0.457826062239125,0.0
13,-4.545102272047398,-1.3118152653440411,0.0,0.1374926955673193,0.01223930739960376,0.0,-0.9999635493895983,0.45325689275076086,0.0
14,-0.420321405026232,-0.944636043356073,0.0,0.07780771525495328,0.030360203057205555,0.0,-0.35027751625256365,-0.11087442622008224,0.0
15,1.9139100526241708,-0.03382995163994152,0.0,0.05874906468060591,0.018572428277182126,0.0,0.0,0.0,0.0
