# Solve Time (ms): 12.656
k,x0,x1,x2,x3,x4,x5,u0,u1,u2
25,0.0011529790165290018,-0.0003167321694576075,0.0,-3.3010838467003263e-05,9.468588042424492e-06,0.0,0.00040626161323469197,-0.0001568696969940132,0.0
26,0.00016265386251890568,-3.26745281848725e-05,0.0,-7.884655447221657e-06,2.2351215616059036e-06,0.0,0.00013862053087812328,-5.207964905141263e-05,0.0
27,-7.388580089774385e-05,3.437911866330481e-05,0.0,5.978074341601029e-07,-3.692701219622017e-07,0.0,1.2382479846911169e-05,-2.4029369384715067e-06,0.0
28,-5.595157787294088e-05,2.33010150044388e-05,0.0,1.308338233207525e-06,-5.529016289250534e-07,0.0,-1.2146017206518462e-05,6.840650166989346e-06,0.0
29,-1.670143087671515e-05,6.713966136687207e-06,0.0,5.369925664770004e-07,-2.2881294229738424e-07,0.0,-7.294418622083123e-06,3.873345756809377e-06,0.0
30,-5.916538824051503e-07,-1.5042213223437888e-07,0.0,8.240700913791276e-08,-3.1853706276306694e-08,0.0,-1.8505257662399875e-06,9.356796914204096e-07,0.0
31,1.8805563917321814e-06,-1.1060333205235456e-06,0.0,-3.0791312558518895e-08,1.8848212605816317e-08,0.0,7.18261360377507e-08,-1.0758049862624138e-07,0.0
32,9.568170149766108e-07,-5.405869423490556e-07,0.0,-2.5032969773210912e-08,1.4425609317103904e-08,0.0,2.705720568732958e-07,-1.9355498280476211e-07,0.0
33,2.058279217802874e-07,-1.0781866283593699e-07,0.0,-7.742358772953228e-09,4.464486353850131e-09,0.0,1.1699336294984144e-07,-8.12963484785996e-08,0.0
34,-2.6442841408309002e-08,2.6115927779565966e-08,0.0,-4.056862359267702e-10,9.770112414902408e-11,0.0,2.0035161026262096e-08,-1.2267211608458552e-08,0.0
35,-3.8613428486111534e-08,2.9046961504037337e-08,0.0,7.999920744134602e-10,-6.115562807872915e-10,0.0,-5.525115835810302e-09,5.73881876734889e-09,0.0
36,-1.461366625370777e-08,1.0700273080418659e-08,0.0,4.2391740737074595e-10,-3.2002663165763997e-10,0.0,-5.096205548527687e-09,4.630967151494029e-09,0.0
37,-1.896144032585404e-09,1.0994741306894163e-09,0.0,9.543188851465127e-11,-7.014715145446899e-11,0.0,-1.6655529356074848e-09,1.4675665811326036e-09,0.0
38,9.668126228541232e-10,-1.0049404129446344e-09,0.0,-9.33748970294169e-12,1.1608338771520706e-11,0.0,-1.3129678265788817e-10,6.085109796451985e-11,0.0
39,6.866879317658756e-10,-6.566902497990187e-10,0.0,-1.6343860408865826e-11,1.587567896978555e-11,0.0,1.4732547455276203e-10,-1.796506027266358e-10,0.0
40,1.9637211949990108e-10,-1.8041988070545118e-10,0.0,-6.381756807924971e-12,6.175337593172497e-12,0.0,8.418188554781178e-11,-9.704924086144143e-11,0.0
41,4.919415262151892e-12,4.840247089723955e-12,0.0,-9.018864700933493e-13,7.735790908090633e-13,0.0,2.0478422690365085e-11,-2.2196947393630063e-11,0.0
42,-2.2137178840648328e-11,2.8047619813996092e-11,0.0,3.784108356440108e-13,-4.987132457825644e-13,0.0,-9.618776640284729e-13,2.8213155174605058e-12,0.0
43,-1.0784853771327994e-11,1.3086222440519213e-11,0.0,2.853723628049076e-13,-3.544094298874285e-13,0.0,-2.9439716652906297e-12,4.501778451312896e-12,0.0
44,-2.2236828871807706e-12,2.453939543896288e-12,0.0,8.416856993920162e-14,-1.0313729875377958e-13,0.0,-1.2263142178307304e-12,1.8025479576129883e-12,0.0
45,3.0137421099528825e-13,-6.401794187171172e-13,0.0,3.5404960851948835e-15,-5.395469129879684e-16,0.0,-2.0266130782856844e-13,2.496379212454937e-13,0.0
46,4.0758909355112836e-13,-6.563658261067657e-13,0.0,-8.621972829199239e-15,1.420505562011809e-14,0.0,5.5158981688735595e-14,-1.299830136801786e-13,0.0
47,1.489299086751508e-13,-2.3021415750322135e-13,0.0,-4.33051380465961e-15,6.975125006034542e-15,0.0,4.9674640740221587e-14,-9.919445306174201e-14,0.0
48,1.9014494535363238e-14,-2.0960407322186624e-14,0.0,-8.734586427933029e-16,1.3092717334375061e-15,0.0,1.653459122661279e-14,-3.1889424899471845e-14,0.0
49,-7.189264748435555e-15,1.8317744680938104e-14,0.0,2.070994436652397e-16,-5.464454901064397e-16,0.0,-7.511073814164333e-16,2.4710896131996022e-15,0.0
50,-9.762814384783026e-16,1.924379977744779e-15,0.0,1.2518468750212222e-16,-4.1184867659638243e-16,0.0,0.0,0.0,0.0
