# Solve Time (ms): 21.62425
k,x0,x1,x2,x3,x4,x5,u0,u1,u2
23,0.0017387004354201228,-0.0008037585348151498,0.0,3.917022868727126e-05,-7.178172482077456e-07,0.0,-0.001636288337135182,0.00033839589806373824,0.0
24,0.00291380720665276,-0.0008252930273777807,0.0,-5.886510406627543e-05,1.70007018096849e-05,0.0,0.000408348544878153,-0.00019069925344911614,0.0
25,0.0011478540515365162,-0.0003152719641903542,0.0,-3.2924831412975343e-05,9.443843440098043e-06,0.0,0.0004059847273759705,-0.0001566832668395295,0.0
26,0.00016010910523500256,-3.195666035476787e-05,0.0,-7.817452640884116e-06,2.2158862425314705e-06,0.0,0.00013786628723197217,-5.1787301807071824e-05,0.0
27,-7.441447150499467e-05,3.45199258015793e-05,0.0,6.182090353441035e-07,-3.754000183086224e-07,0.0,1.206387261773345e-05,-2.2795270717363626e-06,0.0
28,-5.586819876485621e-05,2.3257924562046864e-05,0.0,1.3091612672115728e-06,-5.529734432612002e-07,0.0,-1.2197664487615848e-05,6.858606080429061e-06,0.0
29,-1.6593360282488378e-05,6.668721081332702e-06,0.0,5.347211005450848e-07,-2.2786172013293838e-07,0.0,-7.277359456943274e-06,3.863401684584551e-06,0.0
30,-5.517272652790467e-07,-1.6713050981242168e-07,0.0,8.12336395675146e-08,-3.1349210038118996e-08,0.0,-1.835858986936827e-06,9.27833060277054e-07,0.0
31,1.8852818618713323e-06,-1.1076067763073302e-06,0.0,-3.104703163264369e-08,1.895935391440785e-08,0.0,7.648985273598912e-08,-1.1006188640891121e-07,0.0
32,9.53870884752368e-07,-5.388261431723645e-07,0.0,-2.500101599447859e-08,1.4404744845232215e-08,0.0,2.7086635892000765e-07,-1.9363059717308283e-07,0.0
33,2.0384039946340058e-07,-1.0668379506789791e-07,0.0,-7.694444665919458e-09,4.4369760026667245e-09,0.0,1.1653314513410134e-07,-8.0964478633257e-08,0.0
34,-2.699293945238574e-08,2.6425484056833603e-08,0.0,-3.8741726818241973e-10,8.694059451522045e-11,0.0,1.9783149781839254e-08,-1.2089545057741002e-08,0.0
35,-3.861545630560401e-08,2.9033701006081747e-08,0.0,8.023702799752903e-10,-6.128625783181943e-10,0.0,-5.583762656951968e-09,5.778862618898992e-09,0.0
36,-1.4544347486646002e-08,1.0647823353513678e-08,0.0,4.22690366427618e-10,-3.1908725861035464e-10,0.0,-5.0914711532041755e-09,4.624980554940465e-09,0.0
37,-1.8636364501424187e-09,1.0752055735054493e-09,0.0,9.455845670872198e-11,-6.948598765789664e-11,0.0,-1.655943493136792e-09,1.4587827919429358e-09,0.0
38,9.731172182851422e-10,-1.009374023029405e-09,0.0,-9.587178910840883e-12,1.180012247510095e-11,0.0,-1.2744491536668237e-10,5.736543105830315e-11,0.0
39,6.85501830245853e-10,-6.553703291882128e-10,0.0,-1.634909341755363e-11,1.587480225706491e-11,0.0,1.4789984730324475e-10,-1.8011074362273042e-10,0.0
40,1.9502902226296432e-10,-1.7912625656426037e-10,0.0,-6.352714437860413e-12,6.147197750967285e-12,0.0,8.396567259154962e-11,-9.677768214727737e-11,0.0
41,4.4475891980643335e-12,5.289675585280127e-12,0.0,-8.878203338206832e-13,7.598159326115865e-13,0.0,2.030751823236555e-11,-2.199794503843396e-11,0.0
